,ID Ticket,Fecha,ID Empleado,ID Agente,Categoría,Tipo,Severidad,Prioridad,Días Resolución,Satisfacción
17132,THLTNT-4043110681,2018-01-10,848,46,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17133,THLTNT-4043125933,2018-01-25,1173,39,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17134,THLTNT-4043141393,2018-02-10,109,33,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17135,THLTNT-4043254460,2018-06-03,1636,44,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17136,THLTNT-4043265640,2018-06-14,1744,26,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,1
17137,THLTNT-4043316609,2018-08-04,1980,36,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17138,THLTNT-4043349830,2018-09-06,473,48,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17139,THLTNT-4043387889,2018-10-14,1228,38,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17140,THLTNT-4143352806,2018-09-09,1430,38,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,5
17141,THLTNT-5043103456,2018-01-03,395,14,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17142,THLTNT-5043138412,2018-02-07,1421,44,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17143,THLTNT-5043211621,2018-04-21,1182,16,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17144,THLTNT-5043251334,2018-05-31,473,3,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17145,THLTNT-5043272871,2018-06-21,207,38,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17146,THLTNT-5043410876,2018-11-06,917,8,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17147,THLTNT-5043415588,2018-11-11,1108,45,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,1
17148,THLTNT-5043440283,2018-12-06,1678,32,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17149,THLTNT-6043142245,2018-02-11,864,22,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,1
17150,THLTNT-6043198171,2018-04-08,1907,1,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17151,THLTNT-6043214384,2018-04-24,448,23,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17152,THLTNT-6043216259,2018-04-26,1015,22,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17153,THLTNT-6043232241,2018-05-12,234,42,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17154,THLTNT-6043330677,2018-08-18,1437,26,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17155,THLTNT-6043337004,2018-08-25,690,20,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17156,THLTNT-6043347578,2018-09-04,1617,45,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17157,THLTNT-6043363344,2018-09-20,174,43,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,1
17158,THLTNT-6143310980,2018-07-29,1718,39,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,5
17159,THLTNT-6143338431,2018-08-26,1993,44,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,5
17160,THLTNT-7043105087,2018-01-05,1108,40,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17161,THLTNT-7043144432,2018-02-13,413,24,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17162,THLTNT-7043158612,2018-02-27,1661,36,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17163,THLTNT-7043192819,2018-04-02,1531,38,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17164,THLTNT-7043196933,2018-04-06,163,49,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17165,THLTNT-7043213964,2018-04-23,486,19,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,1
17166,THLTNT-7043424812,2018-11-20,551,48,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17167,THLTNT-7043452980,2018-12-18,1528,29,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17168,THLTNT-7143369284,2018-09-26,38,22,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,5
17169,THLTNT-8043186521,2018-03-27,1702,35,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17170,THLTNT-8043243044,2018-05-23,1214,30,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17171,THLTNT-8043245105,2018-05-25,1940,31,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17172,THLTNT-8043280525,2018-06-29,182,5,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17173,THLTNT-8043306004,2018-07-25,960,30,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,1
17174,THLTNT-8043308300,2018-07-27,1980,43,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17175,THLTNT-8043324504,2018-08-12,1890,25,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17176,THLTNT-8043358085,2018-09-15,1108,20,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17177,THLTNT-8043406142,2018-11-02,1784,1,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17178,THLTNT-9043103491,2018-01-03,1299,14,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,1
17179,THLTNT-9043110665,2018-01-10,296,6,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17180,THLTNT-9043155473,2018-02-24,737,14,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17181,THLTNT-9043166781,2018-03-07,698,17,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17182,THLTNT-9043181667,2018-03-22,1776,26,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17183,THLTNT-9043239570,2018-05-19,47,45,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17184,THLTNT-9043261286,2018-06-10,1698,42,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17185,THLTNT-9043273242,2018-06-22,1114,32,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17186,THLTNT-9043299407,2018-07-18,1460,24,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
17187,THLTNT-9043409888,2018-11-05,1228,38,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17188,THLTNT-9043433782,2018-11-29,1278,47,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17189,THLTNT-9043453185,2018-12-19,448,41,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
17190,THLTSR-0143184870,2018-03-25,937,48,Sistema,Solicitud,2 - Normal,3 - Alta,1,5
17191,THLTSR-0343165529,2018-03-06,1072,25,Sistema,Solicitud,2 - Normal,3 - Alta,4,5
17192,THLTSR-0443120652,2018-01-20,605,6,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
17193,THLTSR-0443426943,2018-11-22,1614,19,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
17194,THLTSR-0543127208,2018-01-27,1960,12,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17195,THLTSR-0543154182,2018-02-23,198,41,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17196,THLTSR-0543211058,2018-04-21,1485,40,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17197,THLTSR-0543224922,2018-05-04,1352,39,Sistema,Solicitud,2 - Normal,3 - Alta,1,5
17198,THLTSR-0543366903,2018-09-23,830,9,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17199,THLTSR-0543400232,2018-10-27,623,22,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
17200,THLTSR-0543400311,2018-10-27,221,33,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17201,THLTSR-0543423886,2018-11-19,1948,48,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17202,THLTSR-0643178849,2018-03-19,324,18,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17203,THLTSR-0643190320,2018-03-31,1862,13,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
17204,THLTSR-0643193607,2018-04-03,250,16,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17205,THLTSR-0643195344,2018-04-05,124,23,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17206,THLTSR-0643226185,2018-05-06,1158,31,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17207,THLTSR-0643276062,2018-06-25,76,40,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17208,THLTSR-0643291537,2018-07-10,553,5,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17209,THLTSR-0643423445,2018-11-19,744,14,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17210,THLTSR-0743103410,2018-01-03,601,24,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17211,THLTSR-0743226221,2018-05-06,1612,42,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
17212,THLTSR-0743428828,2018-11-24,822,8,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
17213,THLTSR-0743465637,2018-12-31,1443,16,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17214,THLTSR-0843130285,2018-01-30,948,2,Sistema,Solicitud,2 - Normal,3 - Alta,8,5
17215,THLTSR-0843200897,2018-04-10,1349,28,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17216,THLTSR-0843248006,2018-05-28,1070,40,Sistema,Solicitud,2 - Normal,3 - Alta,8,1
17217,THLTSR-0843350408,2018-09-07,410,44,Sistema,Solicitud,2 - Normal,3 - Alta,8,5
17218,THLTSR-0843380370,2018-10-07,1677,33,Sistema,Solicitud,2 - Normal,3 - Alta,8,5
17219,THLTSR-1043204110,2018-04-14,1731,21,Sistema,Solicitud,2 - Normal,3 - Alta,0,4
17220,THLTSR-1243149897,2018-02-18,169,28,Sistema,Solicitud,2 - Normal,3 - Alta,3,4
17221,THLTSR-1243461317,2018-12-27,481,3,Sistema,Solicitud,2 - Normal,3 - Alta,3,4
17222,THLTSR-1343109971,2018-01-09,1267,19,Sistema,Solicitud,2 - Normal,3 - Alta,4,4
17223,THLTSR-1343244891,2018-05-24,519,28,Sistema,Solicitud,2 - Normal,3 - Alta,8,5
17224,THLTSR-1443418338,2018-11-14,1613,3,Sistema,Solicitud,2 - Normal,3 - Alta,9,4
17225,THLTSR-1443420662,2018-11-16,636,26,Sistema,Solicitud,2 - Normal,3 - Alta,9,4
17226,THLTSR-1543208121,2018-04-18,162,11,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17227,THLTSR-1543215302,2018-04-25,250,43,Sistema,Solicitud,2 - Normal,3 - Alta,0,5
17228,THLTSR-1543303783,2018-07-22,88,37,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17229,THLTSR-1543406038,2018-11-02,1183,30,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17230,THLTSR-1543462006,2018-12-28,1380,20,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17231,THLTSR-1643101062,2018-01-01,1856,20,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17232,THLTSR-1643123716,2018-01-23,1911,47,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17233,THLTSR-1643148889,2018-02-17,1898,38,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17234,THLTSR-1643216886,2018-04-26,1868,18,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17235,THLTSR-1643241314,2018-05-21,1621,43,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17236,THLTSR-1643430856,2018-11-26,185,28,Sistema,Solicitud,2 - Normal,3 - Alta,0,4
17237,THLTSR-1643433013,2018-11-29,611,20,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17238,THLTSR-1643458612,2018-12-24,1221,16,Sistema,Solicitud,2 - Normal,3 - Alta,6,1
17239,THLTSR-1743115996,2018-01-15,1709,39,Sistema,Solicitud,2 - Normal,3 - Alta,1,5
17240,THLTSR-1743142370,2018-02-11,377,33,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
17241,THLTSR-1743174301,2018-03-15,620,23,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17242,THLTSR-1743178056,2018-03-19,1865,30,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17243,THLTSR-1743230491,2018-05-10,1249,44,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17244,THLTSR-1743359254,2018-09-16,605,32,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
17245,THLTSR-1743449033,2018-12-15,233,20,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
17246,THLTSR-1743461455,2018-12-27,475,14,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17247,THLTSR-1843113795,2018-01-13,1239,27,Sistema,Solicitud,2 - Normal,3 - Alta,8,5
17248,THLTSR-1843175109,2018-03-16,860,31,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
17249,THLTSR-1843225780,2018-05-05,1928,27,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
17250,THLTSR-1843379981,2018-10-06,1868,39,Sistema,Solicitud,2 - Normal,3 - Alta,2,5
17251,THLTSR-1943322934,2018-08-10,253,9,Sistema,Solicitud,2 - Normal,3 - Alta,9,4
17252,THLTSR-1943362901,2018-09-19,200,19,Sistema,Solicitud,2 - Normal,3 - Alta,5,1
17253,THLTSR-2043159558,2018-02-28,235,25,Sistema,Solicitud,2 - Normal,3 - Alta,4,1
17254,THLTSR-2143382786,2018-10-09,608,7,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17255,THLTSR-2243237965,2018-05-17,1856,19,Sistema,Solicitud,2 - Normal,3 - Alta,1,4
17256,THLTSR-2343108307,2018-01-08,1170,3,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17257,THLTSR-2343148182,2018-02-17,878,1,Sistema,Solicitud,2 - Normal,3 - Alta,3,5
17258,THLTSR-2343239040,2018-05-19,1464,50,Sistema,Solicitud,2 - Normal,3 - Alta,0,4
17259,THLTSR-2343245749,2018-05-25,1384,7,Sistema,Solicitud,2 - Normal,3 - Alta,10,4
17260,THLTSR-2443188677,2018-03-29,1047,6,Sistema,Solicitud,2 - Normal,3 - Alta,9,4
17261,THLTSR-2443202537,2018-04-12,1203,25,Sistema,Solicitud,2 - Normal,3 - Alta,10,4
17262,THLTSR-2443243928,2018-05-23,1862,39,Sistema,Solicitud,2 - Normal,3 - Alta,1,4
17263,THLTSR-2543229501,2018-05-09,540,5,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17264,THLTSR-2543400854,2018-10-27,705,48,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17265,THLTSR-2643107655,2018-01-07,475,16,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17266,THLTSR-2643307066,2018-07-26,1406,20,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17267,THLTSR-2643374573,2018-10-01,1047,35,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17268,THLTSR-2643415602,2018-11-11,250,16,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17269,THLTSR-2743314770,2018-08-02,457,7,Sistema,Solicitud,2 - Normal,3 - Alta,6,1
17270,THLTSR-2743368397,2018-09-25,1069,13,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17271,THLTSR-2843145266,2018-02-14,266,22,Sistema,Solicitud,2 - Normal,3 - Alta,8,1
17272,THLTSR-2843175584,2018-03-16,1018,25,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
17273,THLTSR-2843299799,2018-07-18,979,17,Sistema,Solicitud,2 - Normal,3 - Alta,8,5
17274,THLTSR-2843389176,2018-10-16,877,11,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17275,THLTSR-3043102816,2018-01-02,481,18,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17276,THLTSR-3143102153,2018-01-02,1315,31,Sistema,Solicitud,2 - Normal,3 - Alta,2,4
17277,THLTSR-3243385825,2018-10-12,832,28,Sistema,Solicitud,2 - Normal,3 - Alta,7,1
17278,THLTSR-3343140157,2018-02-09,925,1,Sistema,Solicitud,2 - Normal,3 - Alta,1,4
17279,THLTSR-3343293304,2018-07-12,1300,3,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17280,THLTSR-3443370947,2018-09-27,1854,49,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17281,THLTSR-3543103721,2018-01-03,1432,37,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17282,THLTSR-3543126728,2018-01-26,1842,37,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17283,THLTSR-3543191780,2018-04-01,1588,27,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17284,THLTSR-3543209762,2018-04-19,1046,17,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17285,THLTSR-3543214265,2018-04-24,1436,2,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17286,THLTSR-3543258771,2018-06-07,1277,27,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17287,THLTSR-3543330051,2018-08-18,1105,30,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17288,THLTSR-3543444526,2018-12-10,992,15,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17289,THLTSR-3643112948,2018-01-12,544,29,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17290,THLTSR-3643129379,2018-01-29,547,23,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17291,THLTSR-3643135861,2018-02-04,1156,38,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17292,THLTSR-3643170148,2018-03-11,694,11,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17293,THLTSR-3643181503,2018-03-22,1390,5,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17294,THLTSR-3643259920,2018-06-08,1632,19,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17295,THLTSR-3643266411,2018-06-15,331,14,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17296,THLTSR-3643274342,2018-06-23,544,33,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17297,THLTSR-3643291021,2018-07-10,522,20,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17298,THLTSR-3643360860,2018-09-17,6,48,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17299,THLTSR-3643448080,2018-12-14,928,40,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17300,THLTSR-3743160013,2018-03-01,81,20,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
17301,THLTSR-3743180687,2018-03-21,1018,26,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17302,THLTSR-3743371922,2018-09-28,1742,9,Sistema,Solicitud,2 - Normal,3 - Alta,7,1
17303,THLTSR-3943396052,2018-10-23,1545,30,Sistema,Solicitud,2 - Normal,3 - Alta,9,4
17304,THLTSR-4043370599,2018-09-27,699,35,Sistema,Solicitud,2 - Normal,3 - Alta,10,5
17305,THLTSR-4043448216,2018-12-14,931,32,Sistema,Solicitud,2 - Normal,3 - Alta,10,5
17306,THLTSR-4343347749,2018-09-04,1374,7,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17307,THLTSR-4443171264,2018-03-12,806,22,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
17308,THLTSR-4443290177,2018-07-09,1657,1,Sistema,Solicitud,2 - Normal,3 - Alta,0,4
17309,THLTSR-4543150880,2018-02-19,1308,48,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17310,THLTSR-4543216047,2018-04-26,1614,40,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17311,THLTSR-4543219216,2018-04-29,1001,12,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17312,THLTSR-4543219811,2018-04-29,221,48,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17313,THLTSR-4543302821,2018-07-21,672,18,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17314,THLTSR-4543428547,2018-11-24,894,45,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17315,THLTSR-4643122048,2018-01-22,594,10,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17316,THLTSR-4643178988,2018-03-19,758,19,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17317,THLTSR-4643264259,2018-06-13,365,32,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17318,THLTSR-4643324792,2018-08-12,1589,37,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17319,THLTSR-4643393533,2018-10-20,573,5,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17320,THLTSR-4643441381,2018-12-07,1048,43,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17321,THLTSR-4743229655,2018-05-09,1775,26,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17322,THLTSR-4743367966,2018-09-24,1416,39,Sistema,Solicitud,2 - Normal,3 - Alta,4,4
17323,THLTSR-4843415022,2018-11-11,562,20,Sistema,Solicitud,2 - Normal,3 - Alta,8,5
17324,THLTSR-4843415826,2018-11-11,532,18,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
17325,THLTSR-4943268125,2018-06-17,592,11,Sistema,Solicitud,2 - Normal,3 - Alta,9,5
17326,THLTSR-4943402967,2018-10-29,1366,29,Sistema,Solicitud,2 - Normal,3 - Alta,9,5
17327,THLTSR-4943403827,2018-10-30,1362,18,Sistema,Solicitud,2 - Normal,3 - Alta,9,5
17328,THLTSR-5043286158,2018-07-05,1235,41,Sistema,Solicitud,2 - Normal,3 - Alta,10,5
17329,THLTSR-5343329558,2018-08-17,1725,25,Sistema,Solicitud,2 - Normal,3 - Alta,1,4
17330,THLTSR-5443316739,2018-08-04,283,7,Sistema,Solicitud,2 - Normal,3 - Alta,3,5
17331,THLTSR-5543308634,2018-07-27,503,26,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17332,THLTSR-5543379606,2018-10-06,560,46,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17333,THLTSR-5543387501,2018-10-14,880,25,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17334,THLTSR-5543438197,2018-12-04,239,41,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17335,THLTSR-5543445810,2018-12-11,971,8,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17336,THLTSR-5643113525,2018-01-13,1422,45,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17337,THLTSR-5643143031,2018-02-12,1353,20,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17338,THLTSR-5643258017,2018-06-07,561,20,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17339,THLTSR-5743170775,2018-03-11,1767,17,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
17340,THLTSR-5743238865,2018-05-18,576,28,Sistema,Solicitud,2 - Normal,3 - Alta,9,1
17341,THLTSR-5743267797,2018-06-16,29,47,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
17342,THLTSR-5743440264,2018-12-06,1416,2,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
17343,THLTSR-5843184820,2018-03-25,1972,48,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
17344,THLTSR-5843315371,2018-08-03,1767,3,Sistema,Solicitud,2 - Normal,3 - Alta,10,1
17345,THLTSR-5843388588,2018-10-15,298,25,Sistema,Solicitud,2 - Normal,3 - Alta,10,5
17346,THLTSR-5943167074,2018-03-08,347,10,Sistema,Solicitud,2 - Normal,3 - Alta,9,5
17347,THLTSR-5943350702,2018-09-07,1300,47,Sistema,Solicitud,2 - Normal,3 - Alta,9,1
17348,THLTSR-5943357762,2018-09-14,976,7,Sistema,Solicitud,2 - Normal,3 - Alta,6,1
17349,THLTSR-5943418530,2018-11-14,13,5,Sistema,Solicitud,2 - Normal,3 - Alta,9,4
17350,THLTSR-6143149888,2018-02-18,1518,28,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17351,THLTSR-6143424471,2018-11-20,347,4,Sistema,Solicitud,2 - Normal,3 - Alta,3,4
17352,THLTSR-6143437690,2018-12-03,1559,26,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17353,THLTSR-6443103265,2018-01-03,1966,22,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17354,THLTSR-6443195944,2018-04-05,254,19,Sistema,Solicitud,2 - Normal,3 - Alta,5,1
17355,THLTSR-6543248919,2018-05-28,521,19,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17356,THLTSR-6543269449,2018-06-18,474,24,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
17357,THLTSR-6543289353,2018-07-08,1105,43,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17358,THLTSR-6543340522,2018-08-28,1502,25,Sistema,Solicitud,2 - Normal,3 - Alta,9,5
17359,THLTSR-6543343665,2018-08-31,546,16,Sistema,Solicitud,2 - Normal,3 - Alta,5,1
17360,THLTSR-6543377580,2018-10-04,1038,25,Sistema,Solicitud,2 - Normal,3 - Alta,2,4
17361,THLTSR-6543387456,2018-10-14,835,24,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17362,THLTSR-6543412408,2018-11-08,1960,44,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17363,THLTSR-6543424183,2018-11-20,108,41,Sistema,Solicitud,2 - Normal,3 - Alta,5,1
17364,THLTSR-6543430403,2018-11-26,1210,44,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
17365,THLTSR-6643191480,2018-04-01,1138,44,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17366,THLTSR-6643193363,2018-04-03,1676,33,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
17367,THLTSR-6643385711,2018-10-12,141,27,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17368,THLTSR-6643386884,2018-10-13,928,38,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17369,THLTSR-6643426269,2018-11-22,616,42,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
17370,THLTSR-6743207169,2018-04-17,1196,11,Sistema,Solicitud,2 - Normal,3 - Alta,3,4
17371,THLTSR-6743269207,2018-06-18,760,12,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
17372,THLTSR-6743274842,2018-06-23,634,8,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
17373,THLTSR-6743431143,2018-11-27,244,41,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
17374,THLTSR-6743447828,2018-12-13,832,18,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
17375,THLTSR-6843144654,2018-02-13,705,26,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
17376,THLTSR-6843226836,2018-05-06,623,38,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
17377,THLTSR-6843458814,2018-12-24,1221,48,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
17378,THLTSR-6943175299,2018-03-16,229,2,Sistema,Solicitud,2 - Normal,3 - Alta,9,5
17379,THLTSR-7043351260,2018-09-08,856,22,Sistema,Solicitud,2 - Normal,3 - Alta,9,4
17380,THLTSR-7043372924,2018-09-29,1062,39,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
17381,THLTSR-7143216934,2018-04-26,1293,19,Sistema,Solicitud,2 - Normal,3 - Alta,1,5
17382,THLTSR-7143314929,2018-08-02,1272,49,Sistema,Solicitud,2 - Normal,3 - Alta,0,5
