,ID Ticket,Fecha,ID Empleado,ID Agente,Categoría,Tipo,Severidad,Prioridad,Días Resolución,Satisfacción
13434,THLTNR-8042982515,2017-09-04,391,5,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13435,THLTNR-8043093986,2017-12-24,1428,19,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,3,1
13436,THLTNR-8142772885,2017-02-06,1468,48,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,5
13437,THLTNR-8142791054,2017-02-25,1595,30,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,5
13438,THLTNR-8142869741,2017-05-14,1964,7,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,5
13439,THLTNR-8143099507,2017-12-30,1510,25,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,1
13440,THLTNR-9042752279,2017-01-17,447,22,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,1
13441,THLTNR-9042798764,2017-03-04,1176,37,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13442,THLTNR-9042942807,2017-07-26,250,8,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13443,THLTNR-9042971662,2017-08-24,1686,36,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13444,THLTNR-9042995342,2017-09-17,1134,23,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13445,THLTNR-9042998230,2017-09-20,393,32,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13446,THLTNR-9043002863,2017-09-24,1046,18,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13447,THLTNR-9043032316,2017-10-24,211,43,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,5,1
13448,THLTNR-9043079867,2017-12-10,1206,38,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13449,THLTNR-9043091732,2017-12-22,723,47,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13450,THLTNR-9142765909,2017-01-30,700,39,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,5
13451,THLTNR-9142799635,2017-03-05,343,26,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,4
13452,THLTNR-9142845331,2017-04-20,1733,43,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,6,1
13453,THLTNR-9143031960,2017-10-23,1586,49,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,4
13454,THLTNT-0042766109,2017-01-31,60,1,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13455,THLTNT-0042785736,2017-02-19,1823,27,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13456,THLTNT-0042803287,2017-03-09,618,32,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13457,THLTNT-0042905983,2017-06-19,1958,29,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13458,THLTNT-0142929102,2017-07-13,1890,1,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,5
13459,THLTNT-0143039610,2017-10-31,1851,46,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,4
13460,THLTNT-1042745542,2017-01-10,1114,35,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13461,THLTNT-1042906612,2017-06-20,1971,46,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13462,THLTNT-1042910419,2017-06-24,1101,4,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13463,THLTNT-1043031770,2017-10-23,87,47,Acceso%&Login,Solicitud,4 - Crítico,3 - Alta,0,5
13464,THLTNT-1043085770,2017-12-16,757,17,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13465,THLTNT-1043100946,2017-12-31,24,9,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13466,THLTNT-1142829720,2017-04-04,1542,47,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,4
13467,THLTNT-1142881002,2017-05-26,60,40,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,4
13468,THLTNT-2042820369,2017-03-26,1286,23,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13469,THLTNT-2042870645,2017-05-15,1114,26,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13470,THLTNT-2042913742,2017-06-27,174,27,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13471,THLTNT-2042923299,2017-07-07,739,32,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13472,THLTNT-2042925480,2017-07-09,1058,44,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13473,THLTNT-2042929422,2017-07-13,1152,24,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13474,THLTNT-2042970969,2017-08-23,1066,19,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,3,1
13475,THLTNT-2143023601,2017-10-15,1980,46,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,5
13476,THLTNT-2143051475,2017-11-12,127,4,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,4
13477,THLTNT-2242777681,2017-02-11,618,6,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,2,4
13478,THLTNT-2243059039,2017-11-20,923,50,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,2,4
13479,THLTNT-3042743300,2017-01-08,950,33,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13480,THLTNT-3042803624,2017-03-09,682,16,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13481,THLTNT-3042805064,2017-03-11,1396,40,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13482,THLTNT-3042857389,2017-05-02,798,43,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,5,1
13483,THLTNT-3042904749,2017-06-18,344,7,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13484,THLTNT-3042906930,2017-06-20,633,49,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13485,THLTNT-3043000119,2017-09-22,1531,41,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13486,THLTNT-3043010175,2017-10-02,1907,31,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13487,THLTNT-3043024582,2017-10-16,1678,25,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,1
13488,THLTNT-3043032772,2017-10-24,87,7,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13489,THLTNT-3043089052,2017-12-20,385,20,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13490,THLTNT-3142741800,2017-01-06,1090,28,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,4
13491,THLTNT-4042839393,2017-04-14,1659,33,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13492,THLTNT-4042853966,2017-04-28,1776,49,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13493,THLTNT-4042908314,2017-06-22,1051,3,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13494,THLTNT-4042971542,2017-08-24,304,35,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13495,THLTNT-4042994434,2017-09-16,593,24,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13496,THLTNT-4043071534,2017-12-02,313,45,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,1
13497,THLTNT-5042761024,2017-01-26,1702,20,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13498,THLTNT-5042763118,2017-01-28,1631,41,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13499,THLTNT-5042808375,2017-03-14,397,43,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13500,THLTNT-5042842385,2017-04-17,1278,43,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13501,THLTNT-5042871469,2017-05-16,1556,4,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13502,THLTNT-5042914443,2017-06-28,104,4,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13503,THLTNT-5043082049,2017-12-13,1244,40,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13504,THLTNT-6042789818,2017-02-23,1431,8,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13505,THLTNT-6042832234,2017-04-07,763,32,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13506,THLTNT-6042864426,2017-05-09,412,24,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13507,THLTNT-6042867925,2017-05-12,1462,19,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13508,THLTNT-6042947873,2017-07-31,677,38,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13509,THLTNT-6042993282,2017-09-15,438,2,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13510,THLTNT-6042995278,2017-09-17,907,42,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13511,THLTNT-6043097299,2017-12-28,1809,42,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13512,THLTNT-6043098554,2017-12-29,855,35,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13513,THLTNT-7042738439,2017-01-03,163,14,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13514,THLTNT-7042744062,2017-01-09,1286,10,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13515,THLTNT-7042970751,2017-08-23,875,37,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13516,THLTNT-7043016917,2017-10-08,461,39,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13517,THLTNT-7043069054,2017-11-30,385,20,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13518,THLTNT-7142965669,2017-08-18,1086,26,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,1
13519,THLTNT-7143077783,2017-12-08,618,7,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,1,4
13520,THLTNT-8042790373,2017-02-24,1407,33,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13521,THLTNT-8042791291,2017-02-25,1889,2,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13522,THLTNT-8042800176,2017-03-06,677,31,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13523,THLTNT-8042821447,2017-03-27,1174,4,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13524,THLTNT-8042828372,2017-04-03,1447,23,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13525,THLTNT-8042898685,2017-06-12,518,26,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13526,THLTNT-8042994638,2017-09-16,1073,26,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,1
13527,THLTNT-8043002932,2017-09-24,73,39,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13528,THLTNT-8043060176,2017-11-21,757,41,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13529,THLTNT-8043077651,2017-12-08,1635,6,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13530,THLTNT-8043094632,2017-12-25,513,26,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13531,THLTNT-8242875183,2017-05-20,588,1,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,2,4
13532,THLTNT-9042739741,2017-01-04,1784,17,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13533,THLTNT-9042752080,2017-01-17,1388,40,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13534,THLTNT-9042762449,2017-01-27,104,4,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,1
13535,THLTNT-9042858606,2017-05-03,1980,16,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13536,THLTNT-9042937832,2017-07-21,103,18,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,5
13537,THLTNT-9042941026,2017-07-25,812,40,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13538,THLTNT-9042958662,2017-08-11,1916,46,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13539,THLTNT-9042984469,2017-09-06,96,24,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13540,THLTNT-9043059758,2017-11-20,1995,37,Acceso%&Login,Solicitud,2 - Normal,3 - Alta,0,4
13541,THLTSR-0042753278,2017-01-18,947,22,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
13542,THLTSR-0043028179,2017-10-20,187,11,Sistema,Solicitud,2 - Normal,3 - Alta,10,1
13543,THLTSR-0443038012,2017-10-30,1571,30,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
13544,THLTSR-0542741846,2017-01-06,324,48,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13545,THLTSR-0542765958,2017-01-30,1725,49,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13546,THLTSR-0542874189,2017-05-19,938,11,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13547,THLTSR-0542874582,2017-05-19,1808,5,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13548,THLTSR-0542903475,2017-06-17,467,14,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13549,THLTSR-0642781945,2017-02-15,214,9,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13550,THLTSR-0642896226,2017-06-10,482,2,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
13551,THLTSR-0642945904,2017-07-29,1760,9,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13552,THLTSR-0642978384,2017-08-31,8,43,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
13553,THLTSR-0643037376,2017-10-29,1777,43,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13554,THLTSR-0643059663,2017-11-20,1186,16,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
13555,THLTSR-0643085518,2017-12-16,1611,35,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
13556,THLTSR-0643098596,2017-12-29,1879,35,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13557,THLTSR-0743022788,2017-10-14,188,47,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
13558,THLTSR-0842762665,2017-01-27,1846,6,Sistema,Solicitud,2 - Normal,3 - Alta,9,5
13559,THLTSR-0942964129,2017-08-17,1862,11,Sistema,Solicitud,2 - Normal,3 - Alta,4,5
13560,THLTSR-1142775436,2017-02-09,13,4,Sistema,Solicitud,2 - Normal,3 - Alta,3,4
13561,THLTSR-1342798235,2017-03-04,533,22,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
13562,THLTSR-1342975720,2017-08-28,1602,7,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
13563,THLTSR-1542849372,2017-04-24,1597,33,Sistema,Solicitud,2 - Normal,3 - Alta,5,1
13564,THLTSR-1542899769,2017-06-13,1716,47,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13565,THLTSR-1542910801,2017-06-24,1610,18,Sistema,Solicitud,2 - Normal,3 - Alta,5,1
13566,THLTSR-1542913816,2017-06-27,1261,48,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13567,THLTSR-1543000723,2017-09-22,1842,27,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13568,THLTSR-1543003390,2017-09-25,1439,3,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
13569,THLTSR-1543045882,2017-11-06,1238,8,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13570,THLTSR-1543061080,2017-11-22,1158,10,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13571,THLTSR-1642775413,2017-02-09,201,4,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
13572,THLTSR-1642792409,2017-02-26,310,44,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13573,THLTSR-1642862363,2017-05-07,636,23,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13574,THLTSR-1643035300,2017-10-27,1990,43,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13575,THLTSR-1643053198,2017-11-14,779,31,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
13576,THLTSR-1643077835,2017-12-08,993,38,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
13577,THLTSR-1742743648,2017-01-08,124,36,Sistema,Solicitud,2 - Normal,3 - Alta,7,1
13578,THLTSR-1742804893,2017-03-10,499,48,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
13579,THLTSR-1743026058,2017-10-18,895,20,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
13580,THLTSR-1743058620,2017-11-19,252,6,Sistema,Solicitud,2 - Normal,3 - Alta,6,1
13581,THLTSR-1842846002,2017-04-21,530,30,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
13582,THLTSR-1842880958,2017-05-25,895,29,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
13583,THLTSR-1842973712,2017-08-26,1581,47,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
13584,THLTSR-1842977614,2017-08-30,481,16,Sistema,Solicitud,2 - Normal,3 - Alta,8,5
13585,THLTSR-1942950351,2017-08-03,1645,43,Sistema,Solicitud,2 - Normal,3 - Alta,3,1
13586,THLTSR-2042764630,2017-01-29,1043,36,Sistema,Solicitud,2 - Normal,3 - Alta,10,4
13587,THLTSR-2043089591,2017-12-20,1579,25,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
13588,THLTSR-2143009404,2017-10-01,1760,4,Sistema,Solicitud,2 - Normal,3 - Alta,3,4
13589,THLTSR-2342855895,2017-04-30,1589,28,Sistema,Solicitud,2 - Normal,3 - Alta,4,5
13590,THLTSR-2343026118,2017-10-18,351,1,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
13591,THLTSR-2442867958,2017-05-12,805,39,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
13592,THLTSR-2542762059,2017-01-27,75,40,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13593,THLTSR-2542802717,2017-03-08,481,37,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13594,THLTSR-2542805634,2017-03-11,1253,16,Sistema,Solicitud,2 - Normal,3 - Alta,5,1
13595,THLTSR-2542859970,2017-05-04,1807,29,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13596,THLTSR-2543053125,2017-11-14,1512,31,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13597,THLTSR-2543063121,2017-11-24,122,21,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13598,THLTSR-2642869910,2017-05-14,131,29,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13599,THLTSR-2642919438,2017-07-03,1963,44,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13600,THLTSR-2642939610,2017-07-23,1341,16,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13601,THLTSR-2643045209,2017-11-06,1560,2,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13602,THLTSR-2643076926,2017-12-07,1522,29,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13603,THLTSR-2742859558,2017-05-04,1705,25,Sistema,Solicitud,2 - Normal,3 - Alta,6,1
13604,THLTSR-2743007133,2017-09-29,283,31,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
13605,THLTSR-2842738478,2017-01-03,1327,44,Sistema,Solicitud,2 - Normal,3 - Alta,8,5
13606,THLTSR-2842905297,2017-06-19,869,12,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
13607,THLTSR-2842971606,2017-08-24,1740,26,Sistema,Solicitud,2 - Normal,3 - Alta,8,5
13608,THLTSR-2942940959,2017-07-24,1315,19,Sistema,Solicitud,2 - Normal,3 - Alta,9,5
13609,THLTSR-3042955953,2017-08-08,1465,39,Sistema,Solicitud,2 - Normal,3 - Alta,9,5
13610,THLTSR-3043010187,2017-10-02,1728,21,Sistema,Solicitud,2 - Normal,3 - Alta,10,5
13611,THLTSR-3043066916,2017-11-27,491,39,Sistema,Solicitud,2 - Normal,3 - Alta,10,5
13612,THLTSR-3542796102,2017-03-02,1970,11,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13613,THLTSR-3542799611,2017-03-05,11,36,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13614,THLTSR-3542802403,2017-03-08,1630,24,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13615,THLTSR-3542832601,2017-04-07,1250,16,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13616,THLTSR-3542852953,2017-04-27,235,29,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13617,THLTSR-3542909437,2017-06-23,233,14,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13618,THLTSR-3542948702,2017-08-01,730,17,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13619,THLTSR-3542969387,2017-08-22,758,43,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13620,THLTSR-3542997549,2017-09-19,1834,5,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13621,THLTSR-3543082804,2017-12-13,1170,48,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13622,THLTSR-3642781123,2017-02-15,542,41,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13623,THLTSR-3642814525,2017-03-20,422,25,Sistema,Solicitud,2 - Normal,3 - Alta,1,4
13624,THLTSR-3642842065,2017-04-17,686,30,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13625,THLTSR-3642857638,2017-05-02,573,36,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13626,THLTSR-3643062313,2017-11-23,921,33,Sistema,Solicitud,2 - Normal,3 - Alta,3,5
13627,THLTSR-3743097822,2017-12-28,992,18,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
13628,THLTSR-3842748699,2017-01-13,749,36,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
13629,THLTSR-3842869765,2017-05-14,1716,17,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
13630,THLTSR-3842923976,2017-07-07,1107,29,Sistema,Solicitud,2 - Normal,3 - Alta,8,5
13631,THLTSR-3842924641,2017-07-08,1334,6,Sistema,Solicitud,2 - Normal,3 - Alta,0,1
13632,THLTSR-3842932254,2017-07-16,1555,2,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
13633,THLTSR-3842964971,2017-08-17,1667,9,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
13634,THLTSR-3942859894,2017-05-04,1879,48,Sistema,Solicitud,2 - Normal,3 - Alta,9,4
13635,THLTSR-3943003146,2017-09-25,1104,11,Sistema,Solicitud,2 - Normal,3 - Alta,5,1
13636,THLTSR-4142827517,2017-04-02,1921,25,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13637,THLTSR-4142952134,2017-08-05,993,41,Sistema,Solicitud,2 - Normal,3 - Alta,0,4
13638,THLTSR-4342819457,2017-03-25,1405,4,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
13639,THLTSR-4442847532,2017-04-22,443,25,Sistema,Solicitud,2 - Normal,3 - Alta,9,4
13640,THLTSR-4542739437,2017-01-04,1303,14,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13641,THLTSR-4542759280,2017-01-24,1158,12,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13642,THLTSR-4542780920,2017-02-14,982,29,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13643,THLTSR-4542865917,2017-05-10,1211,29,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13644,THLTSR-4543031817,2017-10-23,311,18,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13645,THLTSR-4543042862,2017-11-03,1296,18,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13646,THLTSR-4642769096,2017-02-03,1489,30,Sistema,Solicitud,2 - Normal,3 - Alta,6,4
13647,THLTSR-4642825502,2017-03-31,100,25,Sistema,Solicitud,2 - Normal,3 - Alta,0,4
13648,THLTSR-4742881085,2017-05-26,928,30,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
13649,THLTSR-4742973046,2017-08-26,1504,40,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
13650,THLTSR-4843029757,2017-10-21,35,17,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
13651,THLTSR-4942815644,2017-03-21,554,16,Sistema,Solicitud,2 - Normal,3 - Alta,9,5
13652,THLTSR-4942954848,2017-08-07,804,8,Sistema,Solicitud,2 - Normal,3 - Alta,9,4
13653,THLTSR-5043024936,2017-10-16,773,49,Sistema,Solicitud,2 - Normal,3 - Alta,0,5
13654,THLTSR-5043096885,2017-12-27,1818,38,Sistema,Solicitud,2 - Normal,3 - Alta,10,5
13655,THLTSR-5242749728,2017-01-14,1592,7,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
13656,THLTSR-5342779919,2017-02-13,351,49,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
13657,THLTSR-5542772660,2017-02-06,766,26,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13658,THLTSR-5542876997,2017-05-21,289,9,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13659,THLTSR-5542877800,2017-05-22,1410,8,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13660,THLTSR-5542882964,2017-05-27,1046,39,Sistema,Solicitud,2 - Normal,3 - Alta,8,5
13661,THLTSR-5542926275,2017-07-10,1247,22,Sistema,Solicitud,2 - Normal,3 - Alta,0,5
13662,THLTSR-5542990480,2017-09-12,1928,44,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13663,THLTSR-5543045567,2017-11-06,1856,35,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13664,THLTSR-5642985521,2017-09-07,1682,15,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
13665,THLTSR-5643057448,2017-11-18,1914,14,Sistema,Solicitud,2 - Normal,3 - Alta,6,5
13666,THLTSR-5742882631,2017-05-27,953,16,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
13667,THLTSR-5742899218,2017-06-13,211,32,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
13668,THLTSR-5742959813,2017-08-12,1221,38,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
13669,THLTSR-5742964590,2017-08-17,1959,35,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
13670,THLTSR-5742966740,2017-08-19,1144,27,Sistema,Solicitud,2 - Normal,3 - Alta,7,4
13671,THLTSR-5842873271,2017-05-18,1227,32,Sistema,Solicitud,2 - Normal,3 - Alta,8,5
13672,THLTSR-5843058037,2017-11-19,1483,40,Sistema,Solicitud,2 - Normal,3 - Alta,8,4
13673,THLTSR-5843069701,2017-11-30,390,7,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
13674,THLTSR-5942884011,2017-05-29,311,10,Sistema,Solicitud,2 - Normal,3 - Alta,9,5
13675,THLTSR-5942885952,2017-05-30,1725,49,Sistema,Solicitud,2 - Normal,3 - Alta,7,5
13676,THLTSR-6142974423,2017-08-27,1602,4,Sistema,Solicitud,2 - Normal,3 - Alta,3,5
13677,THLTSR-6442888677,2017-06-02,1927,46,Sistema,Solicitud,2 - Normal,3 - Alta,1,5
13678,THLTSR-6542827243,2017-04-02,794,42,Sistema,Solicitud,2 - Normal,3 - Alta,5,4
13679,THLTSR-6543023166,2017-10-15,996,41,Sistema,Solicitud,2 - Normal,3 - Alta,5,5
13680,THLTSR-6543060237,2017-11-21,973,22,Sistema,Solicitud,2 - Normal,3 - Alta,0,4
